text,label
하필 지금 지금 꽤 너무 불쾌해? ,6
솔직히 밤늦게 너무 안정된다 좋다. ,4
왠지 요즘 꽤 인생 최고야 행운이다 ㅎㅎ ,5
나 점심 먹고 약간 인생 최고야 오늘 최고!! ,5
오늘 난 살짝 이게 말이 돼 내가 방금 본 게 맞아... ,1
솔직히 밤늦게 너무 여유롭다 괜찮다 ㅠㅠ ,4
갑자기 완전 소름 돋는 역겨움 진짜. ,6
나 완전 세상에 내가 방금 본 게 맞아! ,1
지금 난 지금 살짝 상상도 못했네! ,1
방금 이번 주 완전 울컥한다 어떡하니?!,3
지금 난 오늘 완전 무서워 미치겠네.,0
오늘 난 출근하면서 너무 마음이 잔잔해 좋다?!,4
왠지 이번 주 진짜 가슴이 먹먹해 말문이 막혀 ㅠㅠ ,3
갑자기 이번 주 너무 날아갈 것 같아!,5
솔직히 속 터져 환장하겠네! ,2
하필 지금 너무 진절머리나 극혐. ,6
진짜 출근하면서 꽤 편안하다 나쁘지 않다?! ,4
지금 난 이번 주 진짜 공포스러워 도망가고 싶다?,0
방금 점심 먹고 살짝 느긋해 그냥 이렇게 있고 싶어 ㅠㅠ ,4
갑자기 살짝 참을 수 없어?! ,2
방금 이번 주 너무 성질 난다 어휴 ㅠㅠ ,2
지금 난 퇴근길에 말도 안 되게 마음이 아프다 어떡하니. ,3
오늘 난 지금 꽤 붕괴 직전 환장하겠네?! ,2
왠지 요즘 엄청 심장이 벌렁거려 정말 싫다 ㅠㅠ ,0
하필 지금 엄청 뿌듯하다 오늘 최고 ㅠㅠ ,5
하필 지금 오늘 엄청나게 마음이 잔잔해 ㅎㅎ ,4
정말 오늘 설렌다 좋은 일만 가득?,5
솔직히 퇴근길에 진짜 으스스해 죽겠어. ,0
솔직히 꽤 성질 난다 왜 저래?! ,2
갑자기 엄청 토할 것 같아 다시는 보기 싫어. ,6
나 방금 완전 비위 상해 제발 치워줘... ,6
나 방금 약간 허탈하다 말문이 막혀. ,3
지금 난 굉장히 깜짝이야 ㅠㅠ ,1
나 아까 엄청 속상해 말문이 막혀?!,3
하필 지금 방금 말도 안 되게 포기하고 싶어 혼자 있고 싶어? ,3
지금 난 오늘 엄청나게 가슴이 먹먹해 말문이 막혀 ㅎㅎ,3
오늘 난 방금 꽤 편안하다 그냥 이렇게 있고 싶어 ㅎㅎ ,4
정말 아까 말도 안 되게 숨이 고른다 나쁘지 않다!! ,4
지금 난 너무 여유롭다 나쁘지 않다?,4
왠지 퇴근길에 굉장히 섬뜩해 어떡하지? ,0
솔직히 차분해... ,4
지금 난 점심 먹고 완전 비위 상해 극혐.,6
나 방금 웃음이 난다? ,5
진짜 출근하면서 완전 신난다 완벽한 하루!,5
갑자기 아까 진짜 여유롭다 좋다?! ,4
지금 난 방금 완전 마음이 편안해 그냥 이렇게 있고 싶어... ,4
진짜 퇴근길에 말도 안 되게 성질 난다 왜 저래?!,2
진짜 방금 엄청 마음이 편안해 좋다. ,4
방금 밤늦게 진짜 뇌가 쉬는 느낌 나쁘지 않다. ,4
방금 점심 먹고 엄청 잔잔해 나쁘지 않다?! ,4
오늘 난 오늘 엄청나게 뿌듯하다 좋은 일만 가득. ,5
하필 지금 점심 먹고 꽤 눈물 난다. ,3
진짜 아까 꽤 징그러워 진짜. ,6
진짜 퇴근길에 굉장히 날아갈 것 같아 완벽한 하루 ㅎㅎ ,5
정말 이번 주 약간 흥이 난다 오늘 최고? ,5
나 너무 차분해 그냥 이렇게 있고 싶어 ㅎㅎ ,4
왠지 아까 말도 안 되게 어이없네 무슨 일이야.,1
지금 난 요즘 엄청나게 토할 것 같아 다시는 보기 싫어 ㅠㅠ ,6
지금 난 밤늦게 꽤 진짜 역해 제발 치워줘!,6
왠지 밤늦게 너무 빡친다?,2
진짜 오늘 약간 진짜 역해 진짜.,6
방금 밤늦게 엄청 헐 무슨 일이야 ㅎㅎ,1
오늘 난 퇴근길에 약간 차분해. ,4
솔직히 점심 먹고 엄청 확 돌아버리겠네 진짜로... ,2
나 오늘 굉장히 허전해 정말!!,3
하필 지금 오늘 엄청 진짜 역해 다시는 보기 싫어?! ,6
왠지 방금 완전 허탈하다 말문이 막혀! ,3
방금 방금 너무 짜증나 환장하겠네?! ,2
정말 출근하면서 진짜 구역질 나 제발 치워줘? ,6
솔직히 이번 주 엄청나게 깊은 밤이 너무 무섭다 숨고 싶어 ㅎㅎ,0
지금 난 방금 너무 설렌다 오늘 최고? ,5
하필 지금 출근하면서 말도 안 되게 덜덜 떨려 ㅠㅠ ,0
방금 오늘 말도 안 되게 이게 말이 돼 내가 방금 본 게 맞아... ,1
왠지 밤늦게 굉장히 괜히 겁난다 숨고 싶어 ㅠㅠ ,0
갑자기 엄청나게 고요하다 나쁘지 않다?! ,4
진짜 점심 먹고 꽤 이게 말이 돼 무슨 일이야 ㅠㅠ ,1
왠지 아까 너무 빡친다 진짜로! ,2
방금 엄청나게 뿌듯하다 오늘 최고... ,5
오늘 난 오늘 굉장히 세상에 무슨 일이야!! ,1
정말 지금 뇌가 쉬는 느낌 괜찮다. ,4
정말 밤늦게 약간 머리가 맑아 나쁘지 않다...,4
솔직히 지금 꽤 마음이 잔잔해 그냥 이렇게 있고 싶어... ,4
솔직히 퇴근길에 말도 안 되게 꼴 보기 싫다 ㅎㅎ ,6
방금 지금 살짝 마음이 들뜬다 행운이다?! ,5
솔직히 밤늦게 살짝 평온하다 좋다?! ,4
방금 지금 엄청 깜짝이야 진짜야 ㅎㅎ ,1
오늘 난 이번 주 굉장히 어메이징하다 내가 방금 본 게 맞아! ,1
방금 밤늦게 완전 날아갈 것 같아 완벽한 하루!! ,5
지금 난 아까 엄청나게 낙담했어 견디기 어렵다!! ,3
왠지 이번 주 굉장히 진짜 화난다 왜 저래! ,2
오늘 난 점심 먹고 너무 괜히 겁난다 ㅠㅠ ,0
갑자기 밤늦게 약간 와 진짜 놀람 ㅎㅎ ,1
하필 지금 지금 엄청 뇌가 쉬는 느낌 괜찮다 ㅠㅠ ,4
솔직히 출근하면서 엄청 하루가 빛나 좋은 일만 가득! ,5
하필 지금 밤늦게 진짜 흥이 난다.,5
솔직히 출근하면서 너무 뜻밖이네? ,1
하필 지금 엄청 안정된다 그냥 이렇게 있고 싶어...,4
진짜 출근하면서 굉장히 차분해 나쁘지 않다?!,4
왠지 퇴근길에 엄청 너무 불쾌해?! ,6
솔직히 말도 안 되게 차분해 괜찮다...,4
왠지 점심 먹고 엄청나게 세상에 무슨 일이야. ,1
오늘 난 오늘 엄청나게 더러워 극혐!,6
진짜 말도 안 되게 짜릿해 좋은 일만 가득? ,5
나 완전 허전해 혼자 있고 싶어. ,3
하필 지금 밤늦게 엄청 흥이 난다 행운이다! ,5
솔직히 밤늦게 성질 난다 환장하겠네? ,2
지금 난 이번 주 꼴 보기 싫다 제발 치워줘? ,6
솔직히 퇴근길에 굉장히 성질 난다 진짜로!! ,2
왠지 방금 꽤 역겹다 다시는 보기 싫어 ㅠㅠ ,6
방금 요즘 엄청 완전 좋다 행운이다! ,5
오늘 난 지금 살짝 괜히 겁난다 어떡하지. ,0
정말 이번 주 너무 무서워 정말 싫다... ,0
하필 지금 점심 먹고 살짝 미치겠다 말이 안 돼 ㅎㅎ,2
나 출근하면서 너무 확 돌아버리겠네 그만해! ,2
솔직히 아까 엄청 뇌가 쉬는 느낌?! ,4
오늘 난 오늘 엄청나게 확 돌아버리겠네 왜 저래!,2
갑자기 밤늦게 진짜 진절머리나 ㅠㅠ,6
솔직히 요즘 너무 어메이징하다 실화야? ,1
정말 밤늦게 진짜 뿌듯하다 오늘 최고? ,5
오늘 난 방금 꽤 인생 최고야 행운이다. ,5
정말 오늘 진짜 흥이 난다 오늘 최고 ㅠㅠ ,5
지금 난 이번 주 꽤 소름 돋는 역겨움 다시는 보기 싫어?,6
갑자기 지금 너무 속상해 혼자 있고 싶어. ,3
오늘 난 점심 먹고 굉장히 심장이 벌렁거려 어떡하지! ,0
하필 지금 진짜 악몽 꿨어. ,0
진짜 요즘 꽤 우울해 어떡하니 ㅠㅠ ,3
오늘 난 출근하면서 엄청나게 미치겠다 말이 안 돼!! ,2
갑자기 출근하면서 굉장히 분노가 치밀어 그만해?! ,2
나 방금 너무 질린다 진짜 ㅠㅠ ,6
오늘 난 굉장히 머리가 맑아 그냥 이렇게 있고 싶어?!,4
나 요즘 꽤 울컥한다 말문이 막혀?!,3
방금 방금 진짜 뇌가 쉬는 느낌!!,4
나 지금 꽤 빡친다 진짜로!! ,2
지금 난 방금 약간 토할 것 같아 진짜 ㅎㅎ,6
오늘 난 출근하면서 말도 안 되게 화 나 진짜로 ㅠㅠ ,2
지금 난 퇴근길에 굉장히 이럴 수가...,1
방금 아까 완전 머리가 맑아 그냥 이렇게 있고 싶어? ,4
지금 난 방금 엄청 무서워 도망가고 싶다. ,0
나 밤늦게 너무 속상해 정말... ,3
진짜 밤늦게 진짜 악몽 꿨어 정말 싫다?! ,0
나 너무 인생 최고야...,5
왠지 퇴근길에 약간 괜히 겁난다 죽겠어... ,0
하필 지금 밤늦게 숨이 고른다! ,4
오늘 난 밤늦게 굉장히 날아갈 것 같아 행운이다 ㅠㅠ ,5
갑자기 점심 먹고 꽤 분노가 치밀어 진짜로. ,2
나 퇴근길에 살짝 인생 최고야 행운이다 ㅎㅎ ,5
왠지 지금 살짝 버티기 힘들다 ㅎㅎ ,3
왠지 퇴근길에 완전 상상도 못했네 진짜야. ,1
지금 난 오늘 완전 짜릿해 완벽한 하루! ,5
나 출근하면서 말도 안 되게 상상도 못했네 진짜야!! ,1
오늘 난 오늘 엄청나게 여유롭다 괜찮다. ,4
진짜 너무 무서워 죽겠어!! ,0
정말 퇴근길에 진짜 괜히 겁난다 죽겠어. ,0
오늘 난 퇴근길에 말도 안 되게 평온하다 나쁘지 않다!! ,4
지금 난 출근하면서 굉장히 헐 내가 방금 본 게 맞아 ㅠㅠ ,1
정말 지금 엄청나게 허전해 견디기 어렵다 ㅠㅠ,3
갑자기 요즘 굉장히 대박!! ,1
왠지 오늘 엄청나게 진짜 역해 극혐 ㅠㅠ ,6
진짜 오늘 말도 안 되게 믿기지 않아 내가 방금 본 게 맞아 ㅠㅠ ,1
갑자기 퇴근길에 진짜 끝까지 실망이야 말이 안 돼?! ,2
오늘 난 점심 먹고 완전 질린다 다시는 보기 싫어. ,6
방금 아까 완전 끝까지 실망이야 왜 저래 ㅠㅠ ,2
정말 이번 주 굉장히 열받아 그만해... ,2
오늘 난 방금 꽤 마음이 아프다 견디기 어렵다. ,3
왠지 출근하면서 성질 난다 왜 저래... ,2
방금 아까 진짜 섬뜩해 숨고 싶어 ㅠㅠ ,0
하필 지금 너무 분노가 치밀어 말이 안 돼! ,2
솔직히 지금 살짝 진짜 화난다 환장하겠네. ,2
진짜 방금 약간 기분 좋아 행운이다 ㅠㅠ ,5
나 오늘 약간 으스스해 숨고 싶어? ,0
정말 방금 엄청 충격적이야 내가 방금 본 게 맞아! ,1
나 오늘 말도 안 되게 불안해 정말 싫다 ㅠㅠ ,0
나 밤늦게 어이없다 그만해...,2
솔직히 밤늦게 말도 안 되게 허탈하다 어떡하니 ㅠㅠ ,3
정말 요즘 꽤 낙담했어 정말?! ,3
왠지 방금 너무 세상에 내가 방금 본 게 맞아? ,1
나 점심 먹고 살짝 꼴 보기 싫다 진짜!! ,6
방금 출근하면서 살짝 어메이징하다 진짜야? ,1
정말 방금 엄청 빡친다?! ,2
방금 퇴근길에 살짝 마음이 편안해 괜찮다 ㅎㅎ ,4
하필 지금 요즘 살짝 헐?! ,1
정말 밤늦게 엄청 낙담했어 말문이 막혀... ,3
하필 지금 아까 꽤 마음이 편안해 괜찮다... ,4
정말 살짝 날아갈 것 같아 완벽한 하루 ㅎㅎ ,5
솔직히 지금 굉장히 너무 불쾌해 제발 치워줘 ㅎㅎ,6
솔직히 점심 먹고 뜻밖이네! ,1
나 퇴근길에 약간 여유롭다? ,4
지금 난 이번 주 진짜 설렌다 행운이다!!,5
지금 난 밤늦게 엄청 구리다 진짜. ,6
지금 난 밤늦게 진짜 흥이 난다 완벽한 하루! ,5
지금 난 오늘 진짜 비위 상해!! ,6
하필 지금 이번 주 굉장히 안정된다 그냥 이렇게 있고 싶어 ㅎㅎ ,4
방금 밤늦게 진짜 짜릿해 오늘 최고? ,5
솔직히 이번 주 말도 안 되게 덜덜 떨려 정말 싫다.,0
진짜 퇴근길에 진짜 섬뜩해 어떡하지 ㅎㅎ ,0
하필 지금 요즘 너무 한기가 돈다 미치겠네?! ,0
방금 웃음이 난다?!,5
솔직히 지금 말도 안 되게 와 진짜 놀람 내가 방금 본 게 맞아 ㅠㅠ ,1
진짜 지금 살짝 머리가 맑아 좋다 ㅠㅠ ,4
진짜 요즘 진짜 허전해 혼자 있고 싶어. ,3
정말 방금 약간 편안하다 괜찮다! ,4
하필 지금 밤늦게 진짜 우울해 견디기 어렵다? ,3
왠지 점심 먹고 꽤 너무 불쾌해 진짜. ,6
갑자기 요즘 꽤 속상해 혼자 있고 싶어 ㅎㅎ ,3
정말 점심 먹고 굉장히 괜히 겁난다 도망가고 싶다. ,0
갑자기 방금 엄청나게 소름 돋아 ㅠㅠ,0
왠지 출근하면서 행복해 오늘 최고 ㅠㅠ ,5
하필 지금 아까 살짝 징그러워 다시는 보기 싫어... ,6
진짜 진짜 진짜 화난다 환장하겠네 ㅎㅎ,2
방금 요즘 꽤 두렵다 숨고 싶어... ,0
진짜 오늘 굉장히 포기하고 싶어 어떡하니. ,3
진짜 퇴근길에 말도 안 되게 안정된다 그냥 이렇게 있고 싶어. ,4
오늘 난 완전 속상해 말문이 막혀!! ,3
솔직히 출근하면서 꽤 무서워 정말 싫다 ㅎㅎ ,0
정말 아까 말도 안 되게 참을 수 없어 진짜로?!,2
진짜 퇴근길에 꽤 열받아 진짜로? ,2
진짜 지금 너무 질린다 ㅎㅎ ,6
하필 지금 살짝 꼴 보기 싫다!,6
하필 지금 퇴근길에 엄청 흥이 난다 완벽한 하루! ,5
나 오늘 꽤 행복해 완벽한 하루? ,5
하필 지금 방금 말도 안 되게 짜릿해 행운이다!! ,5
정말 방금 약간 깜짝이야 진짜야 ㅎㅎ,1
갑자기 이번 주 살짝 느긋해? ,4
하필 지금 요즘 말도 안 되게 너무 불쾌해? ,6
하필 지금 오늘 완전 꼴 보기 싫다 극혐?! ,6
나 밤늦게 완전 역겹다 진짜... ,6
오늘 난 출근하면서 너무 어이없다 왜 저래!! ,2
지금 난 이번 주 약간 소름 돋아 죽겠어 ㅠㅠ,0
왠지 퇴근길에 말도 안 되게 뇌가 쉬는 느낌 그냥 이렇게 있고 싶어!! ,4
오늘 난 이번 주 굉장히 끝까지 실망이야 환장하겠네!! ,2
갑자기 엄청나게 어이없네 무슨 일이야?! ,1
갑자기 밤늦게 너무 행복해 오늘 최고. ,5
정말 이번 주 약간 마음이 들뜬다 좋은 일만 가득 ㅠㅠ ,5
방금 밤늦게 엄청나게 마음이 들뜬다 좋은 일만 가득?!,5
갑자기 요즘 덜덜 떨려 미치겠네 ㅎㅎ ,0
하필 지금 요즘 꽤 침울하다 혼자 있고 싶어! ,3
지금 난 출근하면서 꽤 성질 난다 그만해!! ,2
하필 지금 요즘 혐오스러워 제발 치워줘!! ,6
나 퇴근길에 완전 속상해 말문이 막혀?! ,3
왠지 방금 약간 포기하고 싶어 혼자 있고 싶어!! ,3
정말 점심 먹고 너무 덜덜 떨려 죽겠어 ㅎㅎ ,0
방금 점심 먹고 엄청나게 빡친다 환장하겠네!!,2
솔직히 요즘 약간 너무 불쾌해 ㅠㅠ ,6
나 퇴근길에 포기하고 싶어. ,3
나 밤늦게 엄청 어이없다 환장하겠네 ㅎㅎ ,2
방금 방금 말도 안 되게 속 터져 어휴 ㅠㅠ ,2
왠지 오늘 완전 숨이 고른다 나쁘지 않다? ,4
지금 난 지금 약간 불안해 어떡하지? ,0
갑자기 출근하면서 완전 꼴 보기 싫다 극혐?! ,6
방금 오늘 꽤 짜릿해 완벽한 하루?! ,5
솔직히 완전 헐 실화야 ㅠㅠ ,1
진짜 지금 엄청 너무 불쾌해 진짜!! ,6
정말 살짝 숨이 고른다 괜찮다?! ,4
진짜 약간 기분 좋아 행운이다?! ,5
하필 지금 오늘 포기하고 싶어! ,3
지금 난 방금 진짜 충격적이야... ,1
정말 점심 먹고 굉장히 머리가 맑아 나쁘지 않다! ,4
오늘 난 약간 이게 말이 돼 무슨 일이야. ,1
오늘 난 요즘 꽤 심장이 벌렁거려 숨고 싶어?,0
갑자기 굉장히 으스스해 죽겠어!! ,0
방금 오늘 약간 불안해 미치겠네 ㅠㅠ ,0
갑자기 아까 말도 안 되게 겁나 도망가고 싶다?!,0
진짜 방금 꽤 진절머리나 다시는 보기 싫어! ,6
왠지 엄청나게 포기하고 싶어 어떡하니... ,3
솔직히 퇴근길에 완전 진짜 역해 극혐! ,6
진짜 밤늦게 진짜 소름 돋아 미치겠네? ,0
방금 밤늦게 살짝 슬퍼? ,3
오늘 난 방금 엄청나게 느긋해 좋다?! ,4
하필 지금 요즘 굉장히 악몽 꿨어 정말 싫다 ㅠㅠ ,0
갑자기 점심 먹고 믿기지 않아 실화야?!,1
나 이번 주 엄청나게 겁나 죽겠어!,0
왠지 이번 주 완전 불안해 어떡하지!! ,0
하필 지금 이번 주 말도 안 되게 구역질 나 제발 치워줘.,6
정말 방금 완전 평온하다 나쁘지 않다? ,4
지금 난 아까 엄청 어메이징하다! ,1
나 요즘 진짜 울컥한다 정말... ,3
정말 점심 먹고 완전 역겹다 극혐... ,6
나 지금 너무 마음이 편안해!!,4
갑자기 요즘 말도 안 되게 웃음이 난다 완벽한 하루 ㅠㅠ ,5
지금 난 요즘 꽤 설렌다 행운이다. ,5
솔직히 이번 주 꽤 참을 수 없어? ,2
오늘 난 퇴근길에 너무 속 터져 그만해. ,2
나 방금 엄청 기분 좋아 행운이다? ,5
갑자기 지금 엄청나게 어이없다 진짜로 ㅠㅠ ,2
왠지 이번 주 완전 확 돌아버리겠네 그만해 ㅠㅠ,2
오늘 난 이번 주 엄청나게 슬퍼 말문이 막혀... ,3
오늘 난 지금 진짜 심장이 벌렁거려 죽겠어 ㅠㅠ ,0
지금 난 퇴근길에 완전 놀랐어 무슨 일이야?! ,1
솔직히 출근하면서 꽤 머리가 맑아!!,4
오늘 난 이번 주 너무 마음이 편안해 나쁘지 않다?! ,4
방금 점심 먹고 굉장히 고요하다 좋다 ㅠㅠ ,4
왠지 지금 완전 어이없네 진짜야!,1
지금 난 엄청 신난다 행운이다. ,5
하필 지금 지금 약간 역겹다 진짜!!,6
지금 난 오늘 엄청나게 하루가 빛나 완벽한 하루... ,5
갑자기 진짜 어이없다 왜 저래 ㅎㅎ ,2
하필 지금 지금 흥이 난다 오늘 최고! ,5
갑자기 아까 너무 허탈하다 정말... ,3
오늘 난 퇴근길에 엄청나게 와 진짜 놀람... ,1
지금 난 지금 엄청 뇌가 쉬는 느낌 ㅠㅠ ,4
오늘 난 지금 진짜 두렵다 어떡하지. ,0
나 이럴 수가 실화야. ,1
지금 난 진짜 혐오스러워 다시는 보기 싫어 ㅠㅠ,6
지금 난 지금 살짝 안정된다 그냥 이렇게 있고 싶어.,4
갑자기 밤늦게 진짜 안정된다 괜찮다... ,4
왠지 오늘 너무 여유롭다 나쁘지 않다... ,4
하필 지금 아까 진짜 웃음이 난다 오늘 최고!! ,5
진짜 오늘 진짜 진짜 화난다?,2
나 밤늦게 살짝 충격적이야! ,1
솔직히 방금 꽤 악몽 꿨어 정말 싫다... ,0
나 이번 주 포기하고 싶어 정말 ㅎㅎ ,3
왠지 방금 꽤 진짜 화난다 환장하겠네. ,2
지금 난 밤늦게 엄청나게 화 나 ㅎㅎ ,2
솔직히 오늘 릴랙스됐다 ㅠㅠ,4
하필 지금 밤늦게 엄청나게 뜻밖이네 내가 방금 본 게 맞아! ,1
왠지 굉장히 충격적이야 내가 방금 본 게 맞아 ㅠㅠ ,1
갑자기 이번 주 너무 한기가 돈다 도망가고 싶다.,0
오늘 난 오늘 완전 즐겁다 행운이다! ,5
왠지 요즘 진짜 붕괴 직전 왜 저래? ,2
정말 아까 진짜 잔잔해 나쁘지 않다?!,4
솔직히 퇴근길에 약간 악몽 꿨어 죽겠어 ㅎㅎ ,0
오늘 난 엄청나게 마음이 들뜬다. ,5
오늘 난 오늘 꽤 토할 것 같아 진짜? ,6
정말 퇴근길에 진짜 괜히 겁난다 도망가고 싶다?! ,0
방금 퇴근길에 엄청 성질 난다 말이 안 돼?,2
하필 지금 지금 살짝 너무 불쾌해!,6
방금 출근하면서 말도 안 되게 날아갈 것 같아 완벽한 하루?!,5
오늘 난 방금 말도 안 되게 편안하다 그냥 이렇게 있고 싶어! ,4
하필 지금 이번 주 진짜 구리다 제발 치워줘 ㅠㅠ ,6
솔직히 방금 말도 안 되게 속상해? ,3
나 이번 주 말도 안 되게 슬퍼 어떡하니? ,3
